file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [10-Jun-2025 08:58:58 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 222
[10-Jun-2025 08:58:59 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 269
[10-Jun-2025 08:58:59 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 586
[10-Jun-2025 08:58:59 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 601
[10-Jun-2025 08:58:59 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 133
[10-Jun-2025 08:58:59 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 184
[10-Jun-2025 08:58:59 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 202
[10-Jun-2025 08:58:59 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 235
[10-Jun-2025 08:58:59 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('Aspen_Widget_Te...')
#2 /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-widgets.php(164): register_widget('Aspen_Widget_Te...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): aspen_sw_load_widgets('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 222
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 241
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 261
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 269
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 586
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 601
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 133
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 184
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 202
[10-Jun-2025 08:59:08 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 235
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 222
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 241
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 261
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 269
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 586
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 601
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 133
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 184
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 202
[10-Jun-2025 08:59:09 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 235
[10-Jun-2025 08:59:09 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('Aspen_Widget_Te...')
#2 /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-widgets.php(164): register_widget('Aspen_Widget_Te...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): aspen_sw_load_widgets('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 222
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 241
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 261
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 269
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 586
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 601
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 133
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 184
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 202
[10-Jun-2025 08:59:18 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 235
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 222
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 241
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 261
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 269
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 586
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $text follows optional parameter $vals in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-shortcodes.php on line 601
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 133
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 184
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 202
[10-Jun-2025 08:59:19 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $args in /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-bxslider.php on line 235
[10-Jun-2025 08:59:19 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('Aspen_Widget_Te...')
#2 /wordpress/wp-content/plugins/aspen-shortcodes-and-widgets/includes/atw-widgets.php(164): register_widget('Aspen_Widget_Te...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): aspen_sw_load_widgets('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[10-Jun-2025 08:59:30 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>a3-lazy-load</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 08:59:41 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>a3-lazy-load</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 08:59:51 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>a3-lazy-load</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:02:03 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:02:03 UTC] PHP Warning:  Constant SORT_NATURAL already defined in /wordpress/wp-content/plugins/adfever-for-wordpress/lib/adfever/Shopping.php on line 26
[10-Jun-2025 09:02:03 UTC] PHP Deprecated:  Required parameter $current_categories follows optional parameter $categories in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/functions.php on line 65
[10-Jun-2025 09:02:03 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key_option in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/admin.php on line 512
[10-Jun-2025 09:02:03 UTC] PHP Deprecated:  Required parameter $all_categories follows optional parameter $context in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/client.comparator.php on line 875
[10-Jun-2025 09:02:03 UTC] PHP Deprecated:  Required parameter $multiples_cat follows optional parameter $context in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/client.comparator.php on line 875
[10-Jun-2025 09:02:04 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:02:04 UTC] PHP Warning:  Constant SORT_NATURAL already defined in /wordpress/wp-content/plugins/adfever-for-wordpress/lib/adfever/Shopping.php on line 26
[10-Jun-2025 09:02:04 UTC] PHP Deprecated:  Required parameter $current_categories follows optional parameter $categories in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/functions.php on line 65
[10-Jun-2025 09:02:15 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:02:15 UTC] PHP Warning:  Constant SORT_NATURAL already defined in /wordpress/wp-content/plugins/adfever-for-wordpress/lib/adfever/Shopping.php on line 26
[10-Jun-2025 09:02:15 UTC] PHP Deprecated:  Required parameter $current_categories follows optional parameter $categories in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/functions.php on line 65
[10-Jun-2025 09:02:15 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key_option in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/admin.php on line 512
[10-Jun-2025 09:02:15 UTC] PHP Deprecated:  Required parameter $all_categories follows optional parameter $context in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/client.comparator.php on line 875
[10-Jun-2025 09:02:15 UTC] PHP Deprecated:  Required parameter $multiples_cat follows optional parameter $context in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/client.comparator.php on line 875
[10-Jun-2025 09:02:16 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:02:16 UTC] PHP Warning:  Constant SORT_NATURAL already defined in /wordpress/wp-content/plugins/adfever-for-wordpress/lib/adfever/Shopping.php on line 26
[10-Jun-2025 09:02:16 UTC] PHP Deprecated:  Required parameter $current_categories follows optional parameter $categories in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/functions.php on line 65
[10-Jun-2025 09:02:26 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:02:26 UTC] PHP Warning:  Constant SORT_NATURAL already defined in /wordpress/wp-content/plugins/adfever-for-wordpress/lib/adfever/Shopping.php on line 26
[10-Jun-2025 09:02:26 UTC] PHP Deprecated:  Required parameter $current_categories follows optional parameter $categories in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/functions.php on line 65
[10-Jun-2025 09:02:26 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key_option in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/admin.php on line 512
[10-Jun-2025 09:02:26 UTC] PHP Deprecated:  Required parameter $all_categories follows optional parameter $context in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/client.comparator.php on line 875
[10-Jun-2025 09:02:26 UTC] PHP Deprecated:  Required parameter $multiples_cat follows optional parameter $context in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/client.comparator.php on line 875
[10-Jun-2025 09:02:27 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:02:27 UTC] PHP Warning:  Constant SORT_NATURAL already defined in /wordpress/wp-content/plugins/adfever-for-wordpress/lib/adfever/Shopping.php on line 26
[10-Jun-2025 09:02:27 UTC] PHP Deprecated:  Required parameter $current_categories follows optional parameter $categories in /wordpress/wp-content/plugins/adfever-for-wordpress/inc/functions.php on line 65
[10-Jun-2025 09:05:45 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('AdvancedIranian...')
#2 /wordpress/wp-content/plugins/advanced-iranian-widget/Advanced-Iranian-Widget.php(128): register_widget('AdvancedIranian...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): AdvancedIranianWidgetInit('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[10-Jun-2025 09:05:54 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('AdvancedIranian...')
#2 /wordpress/wp-content/plugins/advanced-iranian-widget/Advanced-Iranian-Widget.php(128): register_widget('AdvancedIranian...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): AdvancedIranianWidgetInit('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[10-Jun-2025 09:06:04 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('AdvancedIranian...')
#2 /wordpress/wp-content/plugins/advanced-iranian-widget/Advanced-Iranian-Widget.php(128): register_widget('AdvancedIranian...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): AdvancedIranianWidgetInit('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[10-Jun-2025 09:08:32 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:08:32 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 09:08:32 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
