file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237
        throw new Error(y, { cause: u });
              ^

Error: [14-May-2025 22:46:17 UTC] PHP Warning:  Undefined array key "editpluginname" in /wordpress/wp-content/plugins/vipers-plugins-used/vipers_pluginsused.php on line 22
[14-May-2025 22:46:48 UTC] PHP Deprecated:  Required parameter $footer_or_media follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:46:48 UTC] PHP Deprecated:  Required parameter $path follows optional parameter $expire in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_functions.php on line 54
[14-May-2025 22:46:48 UTC] PHP Fatal error:  Uncaught Error: Attempt to modify property "admin_notices" on null in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php:29
Stack trace:
#0 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php(47): Redux_Filesystem->__construct()
#1 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php(285): Redux_Filesystem::get_instance()
#2 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/framework.php(51): require_once('/wordpress/wp-c...')
#3 /wordpress/wp-content/plugins/viral-coming-soon/admin/admin-init.php(5): require_once('/wordpress/wp-c...')
#4 /wordpress/wp-content/plugins/viral-coming-soon/viral_coming_soon.php(27): require('/wordpress/wp-c...')
#5 /wordpress/wp-includes/class-wp-hook.php(324): include_redux_config('')
#6 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#7 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#8 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#9 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#10 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#11 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#12 {main}
  thrown in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php on line 29
[14-May-2025 22:46:58 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/include-aweber.php on line 30
[14-May-2025 22:46:58 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/include-custom-html.php on line 135
[14-May-2025 22:47:00 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/include-aweber.php on line 30
[14-May-2025 22:47:00 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/include-custom-html.php on line 135
[14-May-2025 22:47:00 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/viral_coming_soon.php on line 186
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $is_script follows optional parameter $list in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 21
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $handle follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $src_cdn follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $deps follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $ver follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $footer_or_media follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $handle follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $src_cdn follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $deps follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $ver follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $footer_or_media follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:00 UTC] PHP Deprecated:  Required parameter $path follows optional parameter $expire in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_functions.php on line 54
[14-May-2025 22:47:00 UTC] PHP Fatal error:  Uncaught Error: Attempt to modify property "admin_notices" on null in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php:29
Stack trace:
#0 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php(47): Redux_Filesystem->__construct()
#1 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php(285): Redux_Filesystem::get_instance()
#2 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/framework.php(51): require_once('/wordpress/wp-c...')
#3 /wordpress/wp-content/plugins/viral-coming-soon/admin/admin-init.php(5): require_once('/wordpress/wp-c...')
#4 /wordpress/wp-content/plugins/viral-coming-soon/viral_coming_soon.php(27): require('/wordpress/wp-c...')
#5 /wordpress/wp-includes/class-wp-hook.php(324): include_redux_config('')
#6 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#7 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#8 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#9 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#10 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#11 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#12 {main}
  thrown in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php on line 29
[14-May-2025 22:47:10 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/include-aweber.php on line 30
[14-May-2025 22:47:10 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/include-custom-html.php on line 135
[14-May-2025 22:47:11 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/include-aweber.php on line 30
[14-May-2025 22:47:11 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/include-custom-html.php on line 135
[14-May-2025 22:47:11 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/viral-coming-soon/viral_coming_soon.php on line 186
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $is_script follows optional parameter $list in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 21
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $handle follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $src_cdn follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $deps follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $ver follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $footer_or_media follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 45
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $handle follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $src_cdn follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $deps follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $ver follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $footer_or_media follows optional parameter $register in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_cdn.php on line 100
[14-May-2025 22:47:11 UTC] PHP Deprecated:  Required parameter $path follows optional parameter $expire in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_functions.php on line 54
[14-May-2025 22:47:11 UTC] PHP Fatal error:  Uncaught Error: Attempt to modify property "admin_notices" on null in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php:29
Stack trace:
#0 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php(47): Redux_Filesystem->__construct()
#1 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php(285): Redux_Filesystem::get_instance()
#2 /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/framework.php(51): require_once('/wordpress/wp-c...')
#3 /wordpress/wp-content/plugins/viral-coming-soon/admin/admin-init.php(5): require_once('/wordpress/wp-c...')
#4 /wordpress/wp-content/plugins/viral-coming-soon/viral_coming_soon.php(27): require('/wordpress/wp-c...')
#5 /wordpress/wp-includes/class-wp-hook.php(324): include_redux_config('')
#6 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#7 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#8 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#9 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#10 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#11 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#12 {main}
  thrown in /wordpress/wp-content/plugins/viral-coming-soon/admin/ReduxCore/inc/class.redux_filesystem.php on line 29
[14-May-2025 22:47:48 UTC] PHP Warning:  Undefined array key "QUERY_STRING" in /wordpress/wp-content/plugins/viral-social-media-buttons-by-up/upshare.php on line 98
[14-May-2025 22:47:56 UTC] PHP Warning:  Undefined array key "QUERY_STRING" in /wordpress/wp-content/plugins/viral-social-media-buttons-by-up/upshare.php on line 98
[14-May-2025 22:48:06 UTC] PHP Warning:  Undefined array key "QUERY_STRING" in /wordpress/wp-content/plugins/viral-social-media-buttons-by-up/upshare.php on line 98
[14-May-2025 22:49:39 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-May-2025 22:49:49 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-May-2025 22:49:58 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-May-2025 22:53:30 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 65
[14-May-2025 22:53:30 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 66
[14-May-2025 22:53:32 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 65
[14-May-2025 22:53:32 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 66
[14-May-2025 22:53:44 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 65
[14-May-2025 22:53:44 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 66
[14-May-2025 22:53:45 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 65
[14-May-2025 22:53:45 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 66
[14-May-2025 22:53:57 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 65
[14-May-2025 22:53:57 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 66
[14-May-2025 22:53:58 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 65
[14-May-2025 22:53:58 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/visidea/public/class-visidea-public.php on line 66

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
    at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
  [cause]: Error: Error when executing the blueprint step #1 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"visiting-card-by-wisdmlabs"},"options":{"activate":true}}) : Could not download "https://downloads.wordpress.org/plugin/visiting-card-by-wisdmlabs.latest-stable.zip".
  				Check if the URL is correct and the server is reachable.
  				If it is reachable, the server might be blocking the request.
  				Check the browser console and network tabs for more information.
  
  				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
  
  				This means the server that hosts your file does not allow requests from other sites
  				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
  				cross-origin file downloads. Learn more about CORS at
  				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
  
  				If your file is on GitHub, load it from "raw.githubusercontent.com".
  				Here's how to do that:
  
  				1. Start with the original GitHub URL of the file. For example:
  				https://github.com/username/repository/blob/branch/filename.
  				2. Replace "github.com" with "raw.githubusercontent.com".
  				3. Remove the "/blob/" part of the URL.
  
  				The resulting URL should look like this:
  				https://raw.githubusercontent.com/username/repository/branch/filename
  
  				Error:
  				Error: Could not download "https://downloads.wordpress.org/plugin/visiting-card-by-wisdmlabs.latest-stable.zip"
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12449:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
      at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:227:48)
      at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
      at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
    [cause]: Error: Could not download "https://downloads.wordpress.org/plugin/visiting-card-by-wisdmlabs.latest-stable.zip".
    				Check if the URL is correct and the server is reachable.
    				If it is reachable, the server might be blocking the request.
    				Check the browser console and network tabs for more information.
    
    				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
    
    				This means the server that hosts your file does not allow requests from other sites
    				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
    				cross-origin file downloads. Learn more about CORS at
    				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
    
    				If your file is on GitHub, load it from "raw.githubusercontent.com".
    				Here's how to do that:
    
    				1. Start with the original GitHub URL of the file. For example:
    				https://github.com/username/repository/blob/branch/filename.
    				2. Replace "github.com" with "raw.githubusercontent.com".
    				3. Remove the "/blob/" part of the URL.
    
    				The resulting URL should look like this:
    				https://raw.githubusercontent.com/username/repository/branch/filename
    
    				Error:
    				Error: Could not download "https://downloads.wordpress.org/plugin/visiting-card-by-wisdmlabs.latest-stable.zip"
        at Ct.resolve (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:1472:13)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async _.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/util/index.js:45:14)
  }
}

Node.js v23.11.0
