file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [14-Jun-2025 08:55:56 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[14-Jun-2025 08:55:56 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[14-Jun-2025 08:55:56 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[14-Jun-2025 08:55:56 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[14-Jun-2025 08:55:56 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[14-Jun-2025 08:55:56 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[14-Jun-2025 08:55:56 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[14-Jun-2025 08:55:56 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "dashboard_recent_comments" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 27
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "dashboard_incoming_links" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 28
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "dashboard_plugins" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 29
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "dashboard_primary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 30
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "dashboard_secondary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 31
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "dashboard_quick_press" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 32
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "dashboard_recent_drafts" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 33
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "postcustom" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 45
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "postexcerpt" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 46
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "commentstatusdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 47
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[14-Jun-2025 08:55:57 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_recent_comments" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 27
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_incoming_links" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 28
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_plugins" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 29
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_primary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 30
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_secondary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 31
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_quick_press" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 32
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_recent_drafts" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 33
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "postcustom" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 45
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "postexcerpt" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 46
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "commentstatusdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 47
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_recent_comments" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 27
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_incoming_links" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 28
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_plugins" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 29
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_primary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 30
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_secondary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 31
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_quick_press" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 32
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "dashboard_recent_drafts" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 33
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "postcustom" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 45
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "postexcerpt" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 46
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "commentstatusdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 47
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[14-Jun-2025 08:56:06 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "dashboard_recent_comments" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 27
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "dashboard_incoming_links" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 28
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "dashboard_plugins" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 29
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "dashboard_primary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 30
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "dashboard_secondary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 31
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "dashboard_quick_press" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 32
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "dashboard_recent_drafts" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 33
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "postcustom" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 45
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "postexcerpt" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 46
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "commentstatusdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 47
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[14-Jun-2025 08:56:15 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "dashboard_recent_comments" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 27
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "dashboard_incoming_links" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 28
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "dashboard_plugins" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 29
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "dashboard_primary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 30
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "dashboard_secondary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 31
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "dashboard_quick_press" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 32
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "dashboard_recent_drafts" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 33
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "postcustom" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 45
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "postexcerpt" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 46
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "commentstatusdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 47
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[14-Jun-2025 08:56:16 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[14-Jun-2025 08:57:25 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, class "SLIDER_UI_TAG" not found in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(Object(CF7_UI_SLIDER), Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#3 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#4 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#5 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#6 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[14-Jun-2025 08:57:34 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, class "SLIDER_UI_TAG" not found in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(Object(CF7_UI_SLIDER), Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#3 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#4 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#5 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#6 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[14-Jun-2025 08:57:44 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, class "SLIDER_UI_TAG" not found in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(Object(CF7_UI_SLIDER), Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#3 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#4 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#5 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#6 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[14-Jun-2025 08:58:54 UTC] PHP Deprecated:  Function supports_collation is <strong>deprecated</strong> since version 3.5.0! Use wpdb::has_cap( 'collation' ) instead. in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:04 UTC] PHP Deprecated:  Function supports_collation is <strong>deprecated</strong> since version 3.5.0! Use wpdb::has_cap( 'collation' ) instead. in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:14 UTC] PHP Deprecated:  Function supports_collation is <strong>deprecated</strong> since version 3.5.0! Use wpdb::has_cap( 'collation' ) instead. in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:25 UTC] PHP Warning:  Undefined array key "mode" in /wordpress/wp-content/plugins/clickatell-sms-subscription-manager/subscribers.php on line 3
[14-Jun-2025 08:59:26 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>jquery</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:26 UTC] PHP Notice:  Function wp_register_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>international-sms-manager</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:26 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>international-sms-manager</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:26 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:35 UTC] PHP Warning:  Undefined array key "mode" in /wordpress/wp-content/plugins/clickatell-sms-subscription-manager/subscribers.php on line 3
[14-Jun-2025 08:59:37 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>jquery</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:37 UTC] PHP Notice:  Function wp_register_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>international-sms-manager</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:37 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>international-sms-manager</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:37 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:45 UTC] PHP Warning:  Undefined array key "mode" in /wordpress/wp-content/plugins/clickatell-sms-subscription-manager/subscribers.php on line 3
[14-Jun-2025 08:59:47 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>jquery</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:47 UTC] PHP Notice:  Function wp_register_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>international-sms-manager</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:47 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>international-sms-manager</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:47 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[14-Jun-2025 08:59:51 UTC] PHP Deprecated:  WP_SQLite_Information_Schema_Exception::__construct(): Implicitly marking parameter $previous as nullable is deprecated, the explicit nullable type must be used instead in /internal/shared/sqlite-database-integration/wp-includes/sqlite-ast/class-wp-sqlite-information-schema-exception.php on line 37
[14-Jun-2025 08:59:53 UTC] PHP Deprecated:  WP_SQLite_Information_Schema_Exception::__construct(): Implicitly marking parameter $previous as nullable is deprecated, the explicit nullable type must be used instead in /internal/shared/sqlite-database-integration/wp-includes/sqlite-ast/class-wp-sqlite-information-schema-exception.php on line 37
[14-Jun-2025 08:59:56 UTC] PHP Deprecated:  WP_SQLite_Information_Schema_Exception::__construct(): Implicitly marking parameter $previous as nullable is deprecated, the explicit nullable type must be used instead in /internal/shared/sqlite-database-integration/wp-includes/sqlite-ast/class-wp-sqlite-information-schema-exception.php on line 37
[14-Jun-2025 08:59:58 UTC] PHP Deprecated:  WP_SQLite_Information_Schema_Exception::__construct(): Implicitly marking parameter $previous as nullable is deprecated, the explicit nullable type must be used instead in /internal/shared/sqlite-database-integration/wp-includes/sqlite-ast/class-wp-sqlite-information-schema-exception.php on line 37
[14-Jun-2025 09:00:04 UTC] PHP Deprecated:  WP_SQLite_Information_Schema_Exception::__construct(): Implicitly marking parameter $previous as nullable is deprecated, the explicit nullable type must be used instead in /internal/shared/sqlite-database-integration/wp-includes/sqlite-ast/class-wp-sqlite-information-schema-exception.php on line 37
