file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [03-Jul-2025 05:54:36 UTC] PHP Warning:  Undefined array key "HTTP_USER_AGENT" in /wordpress/wp-content/plugins/website-analytics/helper/utility.php on line 44
[03-Jul-2025 05:55:06 UTC] PHP Warning:  Constant WP_MULTIRATING_RATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 4
[03-Jul-2025 05:55:06 UTC] PHP Warning:  Constant PLUGIN_DIR already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 5
[03-Jul-2025 05:55:07 UTC] PHP Warning:  Constant WP_MULTIRATING_POSTEDRATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 3
[03-Jul-2025 05:55:07 UTC] PHP Warning:  Constant WP_MULTIRATING_RATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 4
[03-Jul-2025 05:55:07 UTC] PHP Warning:  Constant PLUGIN_DIR already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 5
[03-Jul-2025 05:55:07 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>wp-multirating-jquery</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:55:07 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>wp-multirating-script</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:55:07 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('WpmrWidget')
#2 /wordpress/wp-content/plugins/wp-multiratings/wpmrwidget.php(103): register_widget('WpmrWidget')
#3 /wordpress/wp-includes/class-wp-hook.php(324): wpmr_register_widgets('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[03-Jul-2025 05:55:15 UTC] PHP Warning:  Constant WP_MULTIRATING_POSTEDRATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 3
[03-Jul-2025 05:55:15 UTC] PHP Warning:  Constant WP_MULTIRATING_RATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 4
[03-Jul-2025 05:55:15 UTC] PHP Warning:  Constant PLUGIN_DIR already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 5
[03-Jul-2025 05:55:17 UTC] PHP Warning:  Constant WP_MULTIRATING_POSTEDRATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 3
[03-Jul-2025 05:55:17 UTC] PHP Warning:  Constant WP_MULTIRATING_RATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 4
[03-Jul-2025 05:55:17 UTC] PHP Warning:  Constant PLUGIN_DIR already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 5
[03-Jul-2025 05:55:17 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>wp-multirating-jquery</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:55:17 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>wp-multirating-script</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:55:17 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('WpmrWidget')
#2 /wordpress/wp-content/plugins/wp-multiratings/wpmrwidget.php(103): register_widget('WpmrWidget')
#3 /wordpress/wp-includes/class-wp-hook.php(324): wpmr_register_widgets('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[03-Jul-2025 05:55:25 UTC] PHP Warning:  Constant WP_MULTIRATING_POSTEDRATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 3
[03-Jul-2025 05:55:25 UTC] PHP Warning:  Constant WP_MULTIRATING_RATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 4
[03-Jul-2025 05:55:25 UTC] PHP Warning:  Constant PLUGIN_DIR already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 5
[03-Jul-2025 05:55:27 UTC] PHP Warning:  Constant WP_MULTIRATING_POSTEDRATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 3
[03-Jul-2025 05:55:27 UTC] PHP Warning:  Constant WP_MULTIRATING_RATINGS_TABLE already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 4
[03-Jul-2025 05:55:27 UTC] PHP Warning:  Constant PLUGIN_DIR already defined in /wordpress/wp-content/plugins/wp-multiratings/wp-constants.php on line 5
[03-Jul-2025 05:55:27 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>wp-multirating-jquery</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:55:27 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>wp-multirating-script</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:55:27 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('WpmrWidget')
#2 /wordpress/wp-content/plugins/wp-multiratings/wpmrwidget.php(103): register_widget('WpmrWidget')
#3 /wordpress/wp-includes/class-wp-hook.php(324): wpmr_register_widgets('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[03-Jul-2025 05:55:36 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/wp-noembedder/plugin-base.php on line 510
[03-Jul-2025 05:55:44 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/wp-noembedder/plugin-base.php on line 510
[03-Jul-2025 05:55:52 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/wp-noembedder/plugin-base.php on line 510
[03-Jul-2025 05:57:27 UTC] PHP Deprecated:  Required parameter $max_height follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:27 UTC] PHP Deprecated:  Required parameter $w follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:27 UTC] PHP Deprecated:  Required parameter $h follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:28 UTC] PHP Deprecated:  Required parameter $max_height follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:28 UTC] PHP Deprecated:  Required parameter $w follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:28 UTC] PHP Deprecated:  Required parameter $h follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:28 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:28 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:28 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:28 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:36 UTC] PHP Deprecated:  Required parameter $max_height follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:36 UTC] PHP Deprecated:  Required parameter $w follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:36 UTC] PHP Deprecated:  Required parameter $h follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:37 UTC] PHP Deprecated:  Required parameter $max_height follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:37 UTC] PHP Deprecated:  Required parameter $w follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:37 UTC] PHP Deprecated:  Required parameter $h follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:37 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:37 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:37 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:37 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:45 UTC] PHP Deprecated:  Required parameter $max_height follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:45 UTC] PHP Deprecated:  Required parameter $w follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:45 UTC] PHP Deprecated:  Required parameter $h follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:46 UTC] PHP Deprecated:  Required parameter $max_height follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:46 UTC] PHP Deprecated:  Required parameter $w follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:46 UTC] PHP Deprecated:  Required parameter $h follows optional parameter $mw in /wordpress/wp-content/plugins/wp-post-banners/engine.php on line 275
[03-Jul-2025 05:57:46 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:46 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:46 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:46 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:57:56 UTC] PHP Deprecated:  The called constructor method for WP_Widget class in TheaViews is <strong>deprecated</strong> since version 4.3.0! Use <code>__construct()</code> instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:58:05 UTC] PHP Deprecated:  The called constructor method for WP_Widget class in TheaViews is <strong>deprecated</strong> since version 4.3.0! Use <code>__construct()</code> instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:58:15 UTC] PHP Deprecated:  The called constructor method for WP_Widget class in TheaViews is <strong>deprecated</strong> since version 4.3.0! Use <code>__construct()</code> instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:58:23 UTC] PHP Deprecated:  File upgrade-functions.php is <strong>deprecated</strong> since version 2.5.0! Use wp-admin/includes/upgrade.php instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:58:33 UTC] PHP Deprecated:  File upgrade-functions.php is <strong>deprecated</strong> since version 2.5.0! Use wp-admin/includes/upgrade.php instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 05:58:42 UTC] PHP Deprecated:  File upgrade-functions.php is <strong>deprecated</strong> since version 2.5.0! Use wp-admin/includes/upgrade.php instead. in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 06:00:38 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/widget/wprhbs-widget.php:274
Stack trace:
#0 /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/wp-responsive-horizontal-box-slider.php(60): require()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-responsive-h...')
#3 /internal/eval.php(20): activate_plugin('wp-responsive-h...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/widget/wprhbs-widget.php on line 274
[03-Jul-2025 06:00:46 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/widget/wprhbs-widget.php:274
Stack trace:
#0 /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/wp-responsive-horizontal-box-slider.php(60): require()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-responsive-h...')
#3 /internal/eval.php(20): activate_plugin('wp-responsive-h...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/widget/wprhbs-widget.php on line 274
[03-Jul-2025 06:00:55 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/widget/wprhbs-widget.php:274
Stack trace:
#0 /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/wp-responsive-horizontal-box-slider.php(60): require()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-responsive-h...')
#3 /internal/eval.php(20): activate_plugin('wp-responsive-h...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/wp-responsive-horizontal-box-slider/widget/wprhbs-widget.php on line 274
[03-Jul-2025 06:01:07 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wp-video-coach</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 06:01:18 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wp-video-coach</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[03-Jul-2025 06:01:30 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wp-video-coach</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
  [cause]: Error: Error when executing the blueprint step #5 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"wp-retweet-my-post-shortcode"},"options":{"activate":true}}) : Could not download "https://downloads.wordpress.org/plugin/wp-retweet-my-post-shortcode.latest-stable.zip".
  				Check if the URL is correct and the server is reachable.
  				If it is reachable, the server might be blocking the request.
  				Check the browser console and network tabs for more information.
  
  				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
  
  				This means the server that hosts your file does not allow requests from other sites
  				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
  				cross-origin file downloads. Learn more about CORS at
  				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
  
  				If your file is on GitHub, load it from "raw.githubusercontent.com".
  				Here's how to do that:
  
  				1. Start with the original GitHub URL of the file. For example:
  				https://github.com/username/repository/blob/branch/filename.
  				2. Replace "github.com" with "raw.githubusercontent.com".
  				3. Remove the "/blob/" part of the URL.
  
  				The resulting URL should look like this:
  				https://raw.githubusercontent.com/username/repository/branch/filename
  
  				Error:
  				Error: Could not download "https://downloads.wordpress.org/plugin/wp-retweet-my-post-shortcode.latest-stable.zip"
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12093:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ys (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12196:3)
      at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:315:48)
      at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
    [cause]: Error: Could not download "https://downloads.wordpress.org/plugin/wp-retweet-my-post-shortcode.latest-stable.zip".
    				Check if the URL is correct and the server is reachable.
    				If it is reachable, the server might be blocking the request.
    				Check the browser console and network tabs for more information.
    
    				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
    
    				This means the server that hosts your file does not allow requests from other sites
    				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
    				cross-origin file downloads. Learn more about CORS at
    				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
    
    				If your file is on GitHub, load it from "raw.githubusercontent.com".
    				Here's how to do that:
    
    				1. Start with the original GitHub URL of the file. For example:
    				https://github.com/username/repository/blob/branch/filename.
    				2. Replace "github.com" with "raw.githubusercontent.com".
    				3. Remove the "/blob/" part of the URL.
    
    				The resulting URL should look like this:
    				https://raw.githubusercontent.com/username/repository/branch/filename
    
    				Error:
    				Error: Could not download "https://downloads.wordpress.org/plugin/wp-retweet-my-post-shortcode.latest-stable.zip"
        at Ct.resolve (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:1129:13)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async _.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/util/index.js:45:14)
  }
}

Node.js v23.11.0
