file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [02-Jul-2025 23:32:12 UTC] PHP Fatal error:  Uncaught Error: Class "WC_Payment_Gateway" not found in /wordpress/wp-content/plugins/woo-paypal-addon/woo-paypal-addon.php:49
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 21
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 37
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 52
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 67
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/profile.php on line 8
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/profile.php on line 27
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 7
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 38
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 60
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 77
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 92
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/search.php on line 7
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/search.php on line 36
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 7
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 36
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 55
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 71
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 88
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 105
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 127
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 141
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 155
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 192
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 211
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 230
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 249
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 268
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 282
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 316
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 7
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 21
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 35
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 49
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 63
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 78
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 94
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 7
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 24
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 41
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 58
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 75
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 92
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 109
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 132
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 149
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 166
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 183
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 200
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 217
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 234
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 251
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 268
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 285
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 302
[02-Jul-2025 23:32:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 319
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/archives_pages.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/archives_pages.php on line 26
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/archives_pages.php on line 45
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/archives_pages.php on line 64
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/archives_pages.php on line 83
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/archives_pages.php on line 102
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/attachments.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/attachments.php on line 26
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/comments.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/comments.php on line 24
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/comments.php on line 47
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/comments.php on line 72
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/comments.php on line 88
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/header.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/header.php on line 59
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/header.php on line 80
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/header.php on line 94
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/images.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/images.php on line 21
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/interface.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/interface.php on line 24
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/interface.php on line 40
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/interface.php on line 63
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/interface.php on line 79
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/interface.php on line 93
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/interface.php on line 117
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/interface.php on line 133
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/pagination.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/pagination.php on line 25
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 21
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 37
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 52
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/posts.php on line 67
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/profile.php on line 8
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/profile.php on line 27
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 38
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 60
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 77
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/rss.php on line 92
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/search.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/search.php on line 36
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 36
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 55
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 71
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 88
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 105
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 127
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 141
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 155
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 192
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 211
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 230
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 249
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 268
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 282
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/security.php on line 316
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 21
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 35
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 49
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 63
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 78
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/update.php on line 94
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 7
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 24
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 41
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 58
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 75
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 92
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 109
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 132
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 149
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 166
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 183
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 200
[02-Jul-2025 23:32:42 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/wp-clean/condition/widgets.php on line 217
