file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [10-Jun-2025 07:29:07 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[10-Jun-2025 07:29:18 UTC] PHP Warning:  Undefined array key "commentstatusdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 47
[10-Jun-2025 07:29:18 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[10-Jun-2025 07:29:18 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[10-Jun-2025 07:29:18 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[10-Jun-2025 07:29:18 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[10-Jun-2025 07:29:18 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[10-Jun-2025 07:29:18 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[10-Jun-2025 07:29:18 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "dashboard_recent_comments" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 27
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "dashboard_incoming_links" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 28
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "dashboard_plugins" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 29
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "dashboard_primary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 30
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "dashboard_secondary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 31
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "dashboard_quick_press" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 32
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "dashboard_recent_drafts" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 33
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "postcustom" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 45
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "postexcerpt" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 46
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "commentstatusdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 47
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[10-Jun-2025 07:29:26 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "dashboard_right_now" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 26
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "dashboard_recent_comments" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 27
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "dashboard_incoming_links" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 28
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "dashboard_plugins" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 29
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "dashboard_primary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 30
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "dashboard_secondary" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 31
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "dashboard_quick_press" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 32
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "dashboard_recent_drafts" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 33
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "postcustom" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 45
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "postexcerpt" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 46
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "commentstatusdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 47
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "trackbacksdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 48
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "revisionsdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 49
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "formatdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 50
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "slugdiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 51
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "authordiv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 52
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "postimagediv" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 53
[10-Jun-2025 07:29:27 UTC] PHP Warning:  Undefined array key "tagsdiv_post_tag" in /wordpress/wp-content/plugins/cawaii-admin/cawaii-admin.php on line 54
[10-Jun-2025 07:31:02 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:02 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query does not contain the correct number of placeholders (0) for the number of arguments passed (1). Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 4.8.3.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:04 UTC] PHP Notice:  Function wp_add_inline_style was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>prefix-style</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:04 UTC] PHP Notice:  Function is_feed was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:12 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:12 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query does not contain the correct number of placeholders (0) for the number of arguments passed (1). Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 4.8.3.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:13 UTC] PHP Notice:  Function wp_add_inline_style was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>prefix-style</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:13 UTC] PHP Notice:  Function is_feed was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:23 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:23 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query does not contain the correct number of placeholders (0) for the number of arguments passed (1). Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 4.8.3.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:23 UTC] PHP Notice:  Function wp_add_inline_style was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>prefix-style</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:31:23 UTC] PHP Notice:  Function is_feed was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:32:31 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "ciusan_submit_donation" in /wordpress/wp-content/plugins/ciusan-register-login/functions.php:1
Stack trace:
#0 /wordpress/wp-content/plugins/ciusan-register-login/ciusan-register-login.php(22): require()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('ciusan-register...')
#3 /internal/eval.php(20): activate_plugin('ciusan-register...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/ciusan-register-login/functions.php on line 1
[10-Jun-2025 07:32:39 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "ciusan_submit_donation" in /wordpress/wp-content/plugins/ciusan-register-login/functions.php:1
Stack trace:
#0 /wordpress/wp-content/plugins/ciusan-register-login/ciusan-register-login.php(22): require()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('ciusan-register...')
#3 /internal/eval.php(20): activate_plugin('ciusan-register...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/ciusan-register-login/functions.php on line 1
[10-Jun-2025 07:32:47 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "ciusan_submit_donation" in /wordpress/wp-content/plugins/ciusan-register-login/functions.php:1
Stack trace:
#0 /wordpress/wp-content/plugins/ciusan-register-login/ciusan-register-login.php(22): require()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('ciusan-register...')
#3 /internal/eval.php(20): activate_plugin('ciusan-register...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/ciusan-register-login/functions.php on line 1
[10-Jun-2025 07:33:50 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>csts</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:34:01 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>csts</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:34:11 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>csts</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[10-Jun-2025 07:34:49 UTC] PHP Deprecated:  Required parameter $atts follows optional parameter $object in /wordpress/wp-content/plugins/connections-business-directory-offers/connections-business-directory-offers.php on line 166
[10-Jun-2025 07:34:50 UTC] PHP Deprecated:  Required parameter $atts follows optional parameter $object in /wordpress/wp-content/plugins/connections-business-directory-offers/connections-business-directory-offers.php on line 166
[10-Jun-2025 07:34:59 UTC] PHP Deprecated:  Required parameter $atts follows optional parameter $object in /wordpress/wp-content/plugins/connections-business-directory-offers/connections-business-directory-offers.php on line 166
[10-Jun-2025 07:35:00 UTC] PHP Deprecated:  Required parameter $atts follows optional parameter $object in /wordpress/wp-content/plugins/connections-business-directory-offers/connections-business-directory-offers.php on line 166
[10-Jun-2025 07:35:09 UTC] PHP Deprecated:  Required parameter $atts follows optional parameter $object in /wordpress/wp-content/plugins/connections-business-directory-offers/connections-business-directory-offers.php on line 166
[10-Jun-2025 07:35:09 UTC] PHP Deprecated:  Required parameter $atts follows optional parameter $object in /wordpress/wp-content/plugins/connections-business-directory-offers/connections-business-directory-offers.php on line 166
[10-Jun-2025 07:36:51 UTC] PHP Fatal error:  Uncaught Error: Class 'LearnDash_Custom_Label' not found in /wordpress/wp-content/plugins/course-scheduler-for-learndash/includes/CS_LD_HELPER.php:50
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(324): CS_LD_HELPER->db_upgrade('')
#1 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#2 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#3 /wordpress/wp-settings.php(727): do_action('init')
#4 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#5 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#6 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#7 {main}
  thrown in /wordpress/wp-content/plugins/course-scheduler-for-learndash/includes/CS_LD_HELPER.php on line 50
[10-Jun-2025 07:37:02 UTC] PHP Fatal error:  Uncaught Error: Class 'LearnDash_Custom_Label' not found in /wordpress/wp-content/plugins/course-scheduler-for-learndash/includes/CS_LD_HELPER.php:50
Stack trace:
