file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237
        throw new Error(y, { cause: u });
              ^

Error: [23-Apr-2025 11:24:03 UTC] PHP Deprecated:  Required parameter $content follows optional parameter $level in /wordpress/wp-content/plugins/moneypress-ebay-edition-r2/WPCSL-generic/classes/CSL-notifications_class.php on line 33
[23-Apr-2025 11:24:31 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 600
[23-Apr-2025 11:24:31 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 677
[23-Apr-2025 11:24:31 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 706
[23-Apr-2025 11:24:31 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 788
[23-Apr-2025 11:24:31 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 812
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 365
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 457
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 491
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 531
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 571
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 600
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 677
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 706
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 788
[23-Apr-2025 11:24:32 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 812
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 365
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 457
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 491
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 531
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 571
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 600
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 677
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 706
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 788
[23-Apr-2025 11:24:39 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 812
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 365
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 457
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 491
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 531
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 571
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 600
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 677
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 706
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 788
[23-Apr-2025 11:24:40 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 812
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 365
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 457
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 491
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 531
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 571
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 600
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 677
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 706
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 788
[23-Apr-2025 11:24:47 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 812
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 365
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 457
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 491
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $meta_key follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 531
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 571
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 600
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 677
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $tax follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 706
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 788
[23-Apr-2025 11:24:48 UTC] PHP Deprecated:  Required parameter $cpt follows optional parameter $limit in /wordpress/wp-content/plugins/move-bbpress-multisite/includes/class-bbpress-ms-move-copy.php on line 812
[23-Apr-2025 11:25:46 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>woocommerce</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[23-Apr-2025 11:26:26 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>woocommerce</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[23-Apr-2025 11:27:09 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>woocommerce</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /wordpress/wp-includes/functions.php on line 6121
[23-Apr-2025 11:30:59 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 404
[23-Apr-2025 11:30:59 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 410
[23-Apr-2025 11:30:59 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 416
[23-Apr-2025 11:30:59 UTC] PHP Deprecated:  Required parameter $type follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 416
[23-Apr-2025 11:30:59 UTC] PHP Fatal error:  Cannot redeclare add_term_meta() (previously declared in /wordpress/wp-includes/taxonomy.php:1401) in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 514
[23-Apr-2025 11:31:07 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 404
[23-Apr-2025 11:31:07 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 410
[23-Apr-2025 11:31:07 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 416
[23-Apr-2025 11:31:07 UTC] PHP Deprecated:  Required parameter $type follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 416
[23-Apr-2025 11:31:07 UTC] PHP Fatal error:  Cannot redeclare add_term_meta() (previously declared in /wordpress/wp-includes/taxonomy.php:1401) in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 514
[23-Apr-2025 11:31:15 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 404
[23-Apr-2025 11:31:15 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 410
[23-Apr-2025 11:31:15 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 416
[23-Apr-2025 11:31:15 UTC] PHP Deprecated:  Required parameter $type follows optional parameter $field in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 416
[23-Apr-2025 11:31:15 UTC] PHP Fatal error:  Cannot redeclare add_term_meta() (previously declared in /wordpress/wp-includes/taxonomy.php:1401) in /wordpress/wp-content/plugins/jh-portfolio/helper/functions.php on line 514
[23-Apr-2025 11:31:24 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/jigoshop-magnify/jigoshop-magnify.php on line 146
[23-Apr-2025 11:31:33 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/jigoshop-magnify/jigoshop-magnify.php on line 146
[23-Apr-2025 11:31:41 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/jigoshop-magnify/jigoshop-magnify.php on line 146
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/my-center-deals.php on line 75
[23-Apr-2025 11:31:53 UTC] PHP Notice:  Function add_theme_support( 'title-tag' ) was called <strong>incorrectly</strong>. Theme support for <code>title-tag</code> should be registered before the <code>wp_loaded</code> hook. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 4.1.0.) in /wordpress/wp-includes/functions.php on line 6121
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/deals/deal.php on line 45
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/stores/store.php on line 45
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/products/single.php on line 14
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/events/event.php on line 45
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/careers/career.php on line 45
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/blog/blog.php on line 45
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/shopping-guide/single.php on line 14
[23-Apr-2025 11:31:53 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/search/search.php on line 21
[23-Apr-2025 11:31:54 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/my-center-deals.php on line 75
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 368
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 369
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 375
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 376
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 382
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 383
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 389
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 390
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 396
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 397
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 403
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 404
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 408
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 412
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 418
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 419
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 425
[23-Apr-2025 11:31:55 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 426
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/my-center-deals.php on line 75
[23-Apr-2025 11:32:04 UTC] PHP Notice:  Function add_theme_support( 'title-tag' ) was called <strong>incorrectly</strong>. Theme support for <code>title-tag</code> should be registered before the <code>wp_loaded</code> hook. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 4.1.0.) in /wordpress/wp-includes/functions.php on line 6121
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/deals/deal.php on line 45
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/stores/store.php on line 45
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/products/single.php on line 14
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/events/event.php on line 45
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/careers/career.php on line 45
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/blog/blog.php on line 45
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/shopping-guide/single.php on line 14
[23-Apr-2025 11:32:04 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/admin/sections/search/search.php on line 21
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/my-center-deals.php on line 75
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 368
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 369
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 375
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 376
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 382
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 383
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 389
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 390
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 396
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 397
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 403
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 404
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 408
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 412
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 418
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 419
[23-Apr-2025 11:32:05 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/my-center-deals/inc/Shortcodes.php on line 425
