file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237
        throw new Error(y, { cause: u });
              ^

Error: [18-May-2025 20:28:56 UTC] PHP Warning:  Undefined array key "page" in /wordpress/wp-content/plugins/mass-page-creator/index.php on line 78
[18-May-2025 20:30:24 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 103
[18-May-2025 20:30:32 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-general.php on line 95
[18-May-2025 20:30:32 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 85
[18-May-2025 20:30:32 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 103
[18-May-2025 20:30:33 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-general.php on line 95
[18-May-2025 20:30:33 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 85
[18-May-2025 20:30:33 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 103
[18-May-2025 20:30:42 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-general.php on line 95
[18-May-2025 20:30:42 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 85
[18-May-2025 20:30:42 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 103
[18-May-2025 20:30:43 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-general.php on line 95
[18-May-2025 20:30:43 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 85
[18-May-2025 20:30:43 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $parameters in /wordpress/wp-content/plugins/mathematica-toolbox/public/Mathematica-WP-Toolbox-API-user.php on line 103
[18-May-2025 20:34:12 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/manage-user-ajax-simple/libs/google_connect/service/Google_Utils.php on line 58
[18-May-2025 20:34:21 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/manage-user-ajax-simple/libs/google_connect/service/Google_Utils.php on line 58
[18-May-2025 20:34:30 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/manage-user-ajax-simple/libs/google_connect/service/Google_Utils.php on line 58
[18-May-2025 20:36:54 UTC] PHP Notice:  Only variables should be passed by reference in /wordpress/wp-content/plugins/mediaburst-ecommerce-sms-notifications/ecommerce-sms-notifications.php on line 47
[18-May-2025 20:36:54 UTC] PHP Deprecated:  Function get_settings is <strong>deprecated</strong> since version 2.1.0! Use get_option() instead. in /wordpress/wp-includes/functions.php on line 6121
[18-May-2025 20:37:03 UTC] PHP Notice:  Only variables should be passed by reference in /wordpress/wp-content/plugins/mediaburst-ecommerce-sms-notifications/ecommerce-sms-notifications.php on line 47
[18-May-2025 20:37:03 UTC] PHP Deprecated:  Function get_settings is <strong>deprecated</strong> since version 2.1.0! Use get_option() instead. in /wordpress/wp-includes/functions.php on line 6121
[18-May-2025 20:37:11 UTC] PHP Notice:  Only variables should be passed by reference in /wordpress/wp-content/plugins/mediaburst-ecommerce-sms-notifications/ecommerce-sms-notifications.php on line 47
[18-May-2025 20:37:11 UTC] PHP Deprecated:  Function get_settings is <strong>deprecated</strong> since version 2.1.0! Use get_option() instead. in /wordpress/wp-includes/functions.php on line 6121
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $the_version in /wordpress/wp-content/plugins/meenews/meenews.php on line 16
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 37
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 37
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 38
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 38
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 39
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 39
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 40
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 40
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 41
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 41
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 43
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 43
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 44
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 44
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 45
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 45
[18-May-2025 20:37:44 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 46
[18-May-2025 20:37:44 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 46
[18-May-2025 20:37:44 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/meenews/inc/classes/meenews_manager.php on line 1002
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $the_version in /wordpress/wp-content/plugins/meenews/meenews.php on line 16
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 37
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 37
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 38
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 38
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 39
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 39
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 40
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 40
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 41
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 41
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 43
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 43
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 44
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 44
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 45
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 45
[18-May-2025 20:37:54 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 46
[18-May-2025 20:37:54 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 46
[18-May-2025 20:37:54 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/meenews/inc/classes/meenews_manager.php on line 1002
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $the_version in /wordpress/wp-content/plugins/meenews/meenews.php on line 16
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 37
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 37
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 38
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 38
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 39
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 39
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 40
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 40
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 41
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 41
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 43
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 43
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 44
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 44
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 45
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 45
[18-May-2025 20:38:02 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/meenews/meenews.php on line 46
[18-May-2025 20:38:02 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/meenews/meenews.php on line 46
[18-May-2025 20:38:02 UTC] PHP Fatal error:  Array and string offset access syntax with curly braces is no longer supported in /wordpress/wp-content/plugins/meenews/inc/classes/meenews_manager.php on line 1002
[18-May-2025 20:38:40 UTC] PHP Warning:  Undefined variable $post_ID in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:40 UTC] PHP Warning:  Undefined variable $post in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:40 UTC] PHP Warning:  Undefined variable $update in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:40 UTC] PHP Warning:  Undefined variable $pagenow in /wordpress/wp-content/plugins/melihrunner/inc/hotelrunner-settings.php on line 283
[18-May-2025 20:38:41 UTC] PHP Warning:  Undefined variable $post_ID in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:41 UTC] PHP Warning:  Undefined variable $post in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:41 UTC] PHP Warning:  Undefined variable $update in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:49 UTC] PHP Warning:  Undefined variable $post_ID in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:49 UTC] PHP Warning:  Undefined variable $post in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:49 UTC] PHP Warning:  Undefined variable $update in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:49 UTC] PHP Warning:  Undefined variable $pagenow in /wordpress/wp-content/plugins/melihrunner/inc/hotelrunner-settings.php on line 283
[18-May-2025 20:38:50 UTC] PHP Warning:  Undefined variable $post_ID in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:50 UTC] PHP Warning:  Undefined variable $post in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:50 UTC] PHP Warning:  Undefined variable $update in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:59 UTC] PHP Warning:  Undefined variable $post_ID in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:59 UTC] PHP Warning:  Undefined variable $post in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:59 UTC] PHP Warning:  Undefined variable $update in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:38:59 UTC] PHP Warning:  Undefined variable $pagenow in /wordpress/wp-content/plugins/melihrunner/inc/hotelrunner-settings.php on line 283
[18-May-2025 20:39:00 UTC] PHP Warning:  Undefined variable $post_ID in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:39:00 UTC] PHP Warning:  Undefined variable $post in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:39:00 UTC] PHP Warning:  Undefined variable $update in /wordpress/wp-content/plugins/melihrunner/hotelrunner-widget.php on line 88
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined array key "mvimh_last_total_queries" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 120
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined array key "mvimh_last_hook_cpu_time" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 129
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined variable $total_time in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 146
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined array key "last_mysql_time" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 157
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined array key "mvimh_logged_first_queries" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 167
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined array key "mvimh_time_used_by_this_plugin" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 199
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined array key "mvimh_mysql_time_since_last_hook" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 254
[18-May-2025 20:39:38 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 254
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined array key "num_queries_since_last_hook" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 255
[18-May-2025 20:39:38 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 255
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined variable $previous_queries_up_to_this_point in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 264
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined variable $last_hook_cpu_time in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 279
[18-May-2025 20:39:38 UTC] PHP Warning:  Undefined array key "max_memory_all_time" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 316
[18-May-2025 20:39:38 UTC] PHP Deprecated:  Function get_current_theme is <strong>deprecated</strong> since version 3.4.0! Use wp_get_theme() instead. in /wordpress/wp-includes/functions.php on line 6121
[18-May-2025 20:39:39 UTC] PHP Fatal error:  Uncaught TypeError: count(): Argument #1 ($value) must be of type Countable|array, null given in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php:117
Stack trace:
#0 /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php(66): mvimh_log_data_at_hook('plugins_loaded')
#1 /wordpress/wp-includes/class-wp-hook.php(324): mvimh_plugins_loaded('')
#2 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#3 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#4 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#5 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#6 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#7 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#8 {main}
  thrown in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 117
[18-May-2025 20:39:39 UTC] PHP Warning:  Undefined array key "mvimh_last_total_queries" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 120
[18-May-2025 20:39:39 UTC] PHP Warning:  Undefined array key "mvimh_last_hook_cpu_time" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 129
[18-May-2025 20:39:39 UTC] PHP Warning:  Undefined variable $total_time in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 146
[18-May-2025 20:39:39 UTC] PHP Warning:  Undefined array key "last_mysql_time" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 157
[18-May-2025 20:39:39 UTC] PHP Warning:  Undefined array key "mvimh_logged_first_queries" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 167
[18-May-2025 20:39:39 UTC] PHP Warning:  Undefined array key "mvimh_time_used_by_this_plugin" in /wordpress/wp-content/plugins/memory-viewer/memory_viewer_imh.php on line 199

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
    at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
  [cause]: Error: Error when executing the blueprint step #5 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"memory-viewer"},"options":{"activate":true}}) : PHP.run() failed with exit code 255 and the following output: 
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12449:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
      ... 2 lines matching cause stack trace ...
      at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
    [cause]: PHPExecutionFailureError: PHP.run() failed with exit code 255 and the following output: 
        at PHP.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/universal/index.js:987:19)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async wr (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:73:13)
        at async Object.gt [as installPlugin] (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:974:42)
        at async g (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12517:30)
        at async Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12446:23)
        at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
        at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:227:48)
        at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
        at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
      response: PHPResponse {
        httpStatusCode: 500,
        headers: {
          'x-powered-by': [ 'PHP/8.0.30-dev' ],
          'content-type': [ 'text/html; charset=UTF-8' ],
          expires: [ 'Wed, 11 Jan 1984 05:00:00 GMT' ],
          'cache-control': [ 'no-cache, must-revalidate, max-age=0, no-store, private' ]
        },
        bytes: Uint8Array(2653) [
           60,  33,  68,  79,  67,  84,  89,  80,  69,  32, 104, 116,
          109, 108,  62,  10,  60, 104, 116, 109, 108,  32, 108,  97,
          110, 103,  61,  34, 101, 110,  45,  85,  83,  34,  62,  10,
           60, 104, 101,  97, 100,  62,  10,   9,  60, 109, 101, 116,
           97,  32, 104, 116, 116, 112,  45, 101, 113, 117, 105, 118,
           61,  34,  67, 111, 110, 116, 101, 110, 116,  45,  84, 121,
          112, 101,  34,  32,  99, 111, 110, 116, 101, 110, 116,  61,
           34, 116, 101, 120, 116,  47, 104, 116, 109, 108,  59,  32,
           99, 104,  97, 114,
          ... 2553 more items
        ],
        exitCode: 255,
        errors: ''
      },
      source: 'request'
    }
  }
}

Node.js v23.11.0
