file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237
        throw new Error(y, { cause: u });
              ^

Error: [07-May-2025 10:31:19 UTC] PHP Deprecated:  Required parameter $shortcode_tag follows optional parameter $content in /wordpress/wp-content/plugins/superpack/inc/class-superpack-shortcodes.php on line 116
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 62
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 63
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 64
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 65
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 58
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 59
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 60
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 61
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 62
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 63
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 64
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 65
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 58
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 59
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 60
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 61
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 62
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 63
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 64
[07-May-2025 10:33:41 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 65
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 58
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 59
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 60
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 61
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 62
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 63
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 64
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 65
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 58
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 59
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 60
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 61
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 62
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 63
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 64
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 65
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 58
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 59
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 60
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 61
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 62
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 63
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 64
[07-May-2025 10:33:50 UTC] PHP Notice:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/simple-side-tab/includes/class-simple-side-tab-options.php on line 65
[07-May-2025 10:34:00 UTC] PHP Warning:  Undefined variable $wp_version in /wordpress/wp-content/plugins/simple-xml-rpc-pingback-disabler/simple-xml-rpc-pingback-disabler.php on line 47
[07-May-2025 10:34:08 UTC] PHP Warning:  Undefined variable $wp_version in /wordpress/wp-content/plugins/simple-xml-rpc-pingback-disabler/simple-xml-rpc-pingback-disabler.php on line 47
[07-May-2025 10:34:17 UTC] PHP Warning:  Undefined variable $wp_version in /wordpress/wp-content/plugins/simple-xml-rpc-pingback-disabler/simple-xml-rpc-pingback-disabler.php on line 47
[07-May-2025 10:36:37 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('Sexy_Login_Widg...')
#2 /wordpress/wp-content/plugins/sexy-login/sexy-login-init.php(25): register_widget('Sexy_Login_Widg...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): sexy_login_init('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[07-May-2025 10:36:46 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('Sexy_Login_Widg...')
#2 /wordpress/wp-content/plugins/sexy-login/sexy-login-init.php(25): register_widget('Sexy_Login_Widg...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): sexy_login_init('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-includes/widgets.php(1870): do_action('widgets_init')
#7 /wordpress/wp-includes/class-wp-hook.php(324): wp_widgets_init('')
#8 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#9 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#10 /wordpress/wp-settings.php(727): do_action('init')
#11 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#12 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#13 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#14 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
    at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
  [cause]: Error: Error when executing the blueprint step #1 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"sexy-login"},"options":{"activate":true}}) : PHP.run() failed with exit code 255 and the following output: 
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12449:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
      ... 2 lines matching cause stack trace ...
      at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
    [cause]: PHPExecutionFailureError: PHP.run() failed with exit code 255 and the following output: 
        at PHP.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/universal/index.js:987:19)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async wr (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:73:13)
        at async Object.gt [as installPlugin] (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:974:42)
        at async g (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12517:30)
        at async Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12446:23)
        at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
        at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:227:48)
        at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
        at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
      response: PHPResponse {
        httpStatusCode: 500,
        headers: {
          'x-powered-by': [ 'PHP/8.0.30-dev' ],
          'content-type': [ 'text/html; charset=UTF-8' ],
          expires: [ 'Wed, 11 Jan 1984 05:00:00 GMT' ],
          'cache-control': [ 'no-cache, must-revalidate, max-age=0, no-store, private' ]
        },
        bytes: Uint8Array(2653) [
           60,  33,  68,  79,  67,  84,  89,  80,  69,  32, 104, 116,
          109, 108,  62,  10,  60, 104, 116, 109, 108,  32, 108,  97,
          110, 103,  61,  34, 101, 110,  45,  85,  83,  34,  62,  10,
