file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237
        throw new Error(y, { cause: u });
              ^

Error: [21-May-2025 19:25:32 UTC] PHP Warning:  Undefined array key "merchant_return_link" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 67
[21-May-2025 19:25:42 UTC] PHP Warning:  Undefined array key "addcart" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 89
[21-May-2025 19:25:42 UTC] PHP Warning:  Undefined array key "cquantity" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 126
[21-May-2025 19:25:42 UTC] PHP Warning:  Undefined array key "delcart" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 143
[21-May-2025 19:25:50 UTC] PHP Warning:  Undefined array key "merchant_return_link" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 67
[21-May-2025 19:25:50 UTC] PHP Warning:  Undefined array key "mc_gross" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 72
[21-May-2025 19:25:50 UTC] PHP Warning:  Undefined array key "addcart" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 89
[21-May-2025 19:25:50 UTC] PHP Warning:  Undefined array key "cquantity" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 126
[21-May-2025 19:25:50 UTC] PHP Warning:  Undefined array key "delcart" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 143
[21-May-2025 19:25:51 UTC] PHP Warning:  Undefined array key "merchant_return_link" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 67
[21-May-2025 19:25:51 UTC] PHP Warning:  Undefined array key "mc_gross" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 72
[21-May-2025 19:25:51 UTC] PHP Warning:  Undefined array key "addcart" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 89
[21-May-2025 19:25:51 UTC] PHP Warning:  Undefined array key "cquantity" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 126
[21-May-2025 19:25:51 UTC] PHP Warning:  Undefined array key "delcart" in /wordpress/wp-content/plugins/zarinpal-simple-shopping-cart/wp_shopping_cart.php on line 143
[21-May-2025 19:26:00 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/tabwindow/tabwindow.php:255
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('tabwindow/tabwi...')
#2 /internal/eval.php(20): activate_plugin('tabwindow/tabwi...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/tabwindow/tabwindow.php on line 255
[21-May-2025 19:26:08 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/tabwindow/tabwindow.php:255
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('tabwindow/tabwi...')
#2 /internal/eval.php(20): activate_plugin('tabwindow/tabwi...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/tabwindow/tabwindow.php on line 255
[21-May-2025 19:26:16 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/tabwindow/tabwindow.php:255
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('tabwindow/tabwi...')
#2 /internal/eval.php(20): activate_plugin('tabwindow/tabwi...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/tabwindow/tabwindow.php on line 255
[21-May-2025 19:26:45 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>myscript</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-May-2025 19:26:45 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-May-2025 19:26:53 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>myscript</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-May-2025 19:26:53 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-May-2025 19:27:02 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>myscript</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-May-2025 19:27:02 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-May-2025 19:29:24 UTC] PHP Warning:  Undefined array key "HTTP_CF_CONNECTING_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:24 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:24 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:24 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:24 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:24 UTC] PHP Warning:  Undefined array key "HTTP_X_REAL_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:24 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_PROTO" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:24 UTC] PHP Warning:  Undefined array key "HTTP_CF_VISITOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:25 UTC] PHP Warning:  Undefined array key "HTTP_CF_CONNECTING_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:25 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:25 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:25 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:25 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:25 UTC] PHP Warning:  Undefined array key "HTTP_X_REAL_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:25 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_PROTO" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:25 UTC] PHP Warning:  Undefined array key "HTTP_CF_VISITOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:32 UTC] PHP Warning:  Undefined array key "HTTP_CF_CONNECTING_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:32 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:32 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:32 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:32 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:32 UTC] PHP Warning:  Undefined array key "HTTP_X_REAL_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:32 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_PROTO" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:32 UTC] PHP Warning:  Undefined array key "HTTP_CF_VISITOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:33 UTC] PHP Warning:  Undefined array key "HTTP_CF_CONNECTING_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:33 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:33 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:33 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:33 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:33 UTC] PHP Warning:  Undefined array key "HTTP_X_REAL_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:33 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_PROTO" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:33 UTC] PHP Warning:  Undefined array key "HTTP_CF_VISITOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:40 UTC] PHP Warning:  Undefined array key "HTTP_CF_CONNECTING_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:40 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:40 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:40 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:40 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:40 UTC] PHP Warning:  Undefined array key "HTTP_X_REAL_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:40 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_PROTO" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:40 UTC] PHP Warning:  Undefined array key "HTTP_CF_VISITOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:41 UTC] PHP Warning:  Undefined array key "HTTP_CF_CONNECTING_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:41 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:41 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:41 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED_FOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:41 UTC] PHP Warning:  Undefined array key "HTTP_FORWARDED" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:41 UTC] PHP Warning:  Undefined array key "HTTP_X_REAL_IP" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 29
[21-May-2025 19:29:41 UTC] PHP Warning:  Undefined array key "HTTP_X_FORWARDED_PROTO" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:29:41 UTC] PHP Warning:  Undefined array key "HTTP_CF_VISITOR" in /wordpress/wp-content/plugins/zarza-real-ip/zarza-real-ip.php on line 57
[21-May-2025 19:33:59 UTC] PHP Warning:  Use of undefined constant STDERR - assumed 'STDERR' (this will throw an Error in a future version of PHP) in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 17
[21-May-2025 19:33:59 UTC] PHP Warning:  fwrite() expects parameter 1 to be resource, string given in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 17
[21-May-2025 19:33:59 UTC] PHP Fatal error:  Composer detected issues in your platform: Your Composer dependencies require a PHP version ">= 8.1.0". You are running 7.4.31-dev. in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 24
[21-May-2025 19:34:14 UTC] PHP Warning:  Use of undefined constant STDERR - assumed 'STDERR' (this will throw an Error in a future version of PHP) in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 17
[21-May-2025 19:34:14 UTC] PHP Warning:  fwrite() expects parameter 1 to be resource, string given in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 17
[21-May-2025 19:34:14 UTC] PHP Fatal error:  Composer detected issues in your platform: Your Composer dependencies require a PHP version ">= 8.1.0". You are running 7.4.31-dev. in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 24
[21-May-2025 19:34:29 UTC] PHP Warning:  Use of undefined constant STDERR - assumed 'STDERR' (this will throw an Error in a future version of PHP) in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 17
[21-May-2025 19:34:29 UTC] PHP Warning:  fwrite() expects parameter 1 to be resource, string given in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 17
[21-May-2025 19:34:29 UTC] PHP Fatal error:  Composer detected issues in your platform: Your Composer dependencies require a PHP version ">= 8.1.0". You are running 7.4.31-dev. in /wordpress/wp-content/plugins/the-cache-purger/vendor/composer/platform_check.php on line 24
[21-May-2025 19:34:39 UTC] PHP Warning:  Undefined variable $the_last_comment_plugin_prefix in /wordpress/wp-content/plugins/the-last-comment/the-last-comment.php on line 34
[21-May-2025 19:34:39 UTC] PHP Warning:  Undefined variable $the_last_comment_plugin_prefix in /wordpress/wp-content/plugins/the-last-comment/the-last-comment.php on line 35
[21-May-2025 19:34:39 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('the_last_commen...')
#2 /wordpress/wp-content/plugins/the-last-comment/the-last-comment.php(165): register_widget('the_last_commen...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): the_last_comment_widget_init('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-settings.php(727): do_action('init')
#7 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#8 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#9 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#10 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163
[21-May-2025 19:34:48 UTC] PHP Warning:  Undefined variable $the_last_comment_plugin_prefix in /wordpress/wp-content/plugins/the-last-comment/the-last-comment.php on line 34
[21-May-2025 19:34:48 UTC] PHP Warning:  Undefined variable $the_last_comment_plugin_prefix in /wordpress/wp-content/plugins/the-last-comment/the-last-comment.php on line 35
[21-May-2025 19:34:49 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function WP_Widget::__construct(), 0 passed in /wordpress/wp-includes/class-wp-widget-factory.php on line 62 and at least 2 expected in /wordpress/wp-includes/class-wp-widget.php:163
Stack trace:
#0 /wordpress/wp-includes/class-wp-widget-factory.php(62): WP_Widget->__construct()
#1 /wordpress/wp-includes/widgets.php(123): WP_Widget_Factory->register('the_last_commen...')
#2 /wordpress/wp-content/plugins/the-last-comment/the-last-comment.php(165): register_widget('the_last_commen...')
#3 /wordpress/wp-includes/class-wp-hook.php(324): the_last_comment_widget_init('')
#4 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#5 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#6 /wordpress/wp-settings.php(727): do_action('init')
#7 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#8 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#9 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#10 {main}
  thrown in /wordpress/wp-includes/class-wp-widget.php on line 163

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
    at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
  [cause]: Error: Error when executing the blueprint step #1 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"the-last-comment"},"options":{"activate":true}}) : PHP.run() failed with exit code 255 and the following output: 
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12449:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
      ... 2 lines matching cause stack trace ...
      at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
    [cause]: PHPExecutionFailureError: PHP.run() failed with exit code 255 and the following output: 
        at PHP.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/universal/index.js:987:19)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async wr (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:73:13)
        at async Object.gt [as installPlugin] (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:974:42)
        at async g (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12517:30)
        at async Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12446:23)
        at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
        at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:227:48)
        at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
        at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
      response: PHPResponse {
        httpStatusCode: 500,
        headers: {
          'x-powered-by': [ 'PHP/8.0.30-dev' ],
          'content-type': [ 'text/html; charset=UTF-8' ],
          expires: [ 'Wed, 11 Jan 1984 05:00:00 GMT' ],
          'cache-control': [ 'no-cache, must-revalidate, max-age=0, no-store, private' ]
        },
        bytes: Uint8Array(2653) [
           60,  33,  68,  79,  67,  84,  89,  80,  69,  32, 104, 116,
          109, 108,  62,  10,  60, 104, 116, 109, 108,  32, 108,  97,
          110, 103,  61,  34, 101, 110,  45,  85,  83,  34,  62,  10,
           60, 104, 101,  97, 100,  62,  10,   9,  60, 109, 101, 116,
           97,  32, 104, 116, 116, 112,  45, 101, 113, 117, 105, 118,
           61,  34,  67, 111, 110, 116, 101, 110, 116,  45,  84, 121,
          112, 101,  34,  32,  99, 111, 110, 116, 101, 110, 116,  61,
           34, 116, 101, 120, 116,  47, 104, 116, 109, 108,  59,  32,
           99, 104,  97, 114,
          ... 2553 more items
        ],
        exitCode: 255,
        errors: ''
      },
      source: 'request'
    }
  }
}

Node.js v23.11.0
