file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [21-Jun-2025 23:27:34 UTC] PHP Deprecated:  Required parameter $style follows optional parameter $prompt in /wordpress/wp-content/plugins/piforge-ai-generation-blog-image/functions/piforge_send_image_request.php on line 2
[21-Jun-2025 23:27:54 UTC] PHP Deprecated:  Required parameter $ratio follows optional parameter $prompt in /wordpress/wp-content/plugins/piforge-ai-generation-blog-image/functions/piforge_send_image_request.php on line 2
[21-Jun-2025 23:27:54 UTC] PHP Deprecated:  Required parameter $product follows optional parameter $prompt in /wordpress/wp-content/plugins/piforge-ai-generation-blog-image/functions/piforge_send_image_request.php on line 2
[21-Jun-2025 23:28:03 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:04 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>pingeb_heatmap</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:04 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:04 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>graphael</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:04 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_line</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:04 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_bar</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:04 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_pie</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:04 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:04 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:13 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:13 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>pingeb_heatmap</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:13 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:13 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>graphael</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:13 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_line</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:13 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_bar</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:13 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_pie</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:13 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:14 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:22 UTC] PHP Notice:  Function wpdb::prepare was called <strong>incorrectly</strong>. The query argument of wpdb::prepare() must have a placeholder. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.9.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:23 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>pingeb_heatmap</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:23 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:23 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>graphael</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:23 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_line</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:23 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_bar</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:23 UTC] PHP Notice:  Function wp_enqueue_script was called <strong>incorrectly</strong>. Scripts and styles should not be registered or enqueued until the <code>wp_enqueue_scripts</code>, <code>admin_enqueue_scripts</code>, or <code>login_enqueue_scripts</code> hooks. This notice was triggered by the <code>raphael_pie</code> handle. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.3.0.) in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:23 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:24 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:28:34 UTC] PHP Fatal error:  Uncaught Error: Class "WC_Payment_Gateway" not found in /wordpress/wp-content/plugins/pip-checkout-for-woocommerce/includes/class-woocommerce-pip-payment-gateway.php:34
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(324): wc_pip_payment_gateway('')
#1 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#2 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#3 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#4 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#5 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#6 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#7 {main}
  thrown in /wordpress/wp-content/plugins/pip-checkout-for-woocommerce/includes/class-woocommerce-pip-payment-gateway.php on line 34
[21-Jun-2025 23:28:43 UTC] PHP Fatal error:  Uncaught Error: Class "WC_Payment_Gateway" not found in /wordpress/wp-content/plugins/pip-checkout-for-woocommerce/includes/class-woocommerce-pip-payment-gateway.php:34
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(324): wc_pip_payment_gateway('')
#1 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#2 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#3 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#4 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#5 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#6 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#7 {main}
  thrown in /wordpress/wp-content/plugins/pip-checkout-for-woocommerce/includes/class-woocommerce-pip-payment-gateway.php on line 34
[21-Jun-2025 23:28:52 UTC] PHP Fatal error:  Uncaught Error: Class "WC_Payment_Gateway" not found in /wordpress/wp-content/plugins/pip-checkout-for-woocommerce/includes/class-woocommerce-pip-payment-gateway.php:34
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(324): wc_pip_payment_gateway('')
#1 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)
#2 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#3 /wordpress/wp-settings.php(578): do_action('plugins_loaded')
#4 /wordpress/wp-config.php(102): require_once('/wordpress/wp-s...')
#5 /wordpress/wp-load.php(50): require_once('/wordpress/wp-c...')
#6 /internal/eval.php(3): require_once('/wordpress/wp-l...')
#7 {main}
  thrown in /wordpress/wp-content/plugins/pip-checkout-for-woocommerce/includes/class-woocommerce-pip-payment-gateway.php on line 34
[21-Jun-2025 23:29:02 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:29:11 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:29:20 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6121
[21-Jun-2025 23:30:47 UTC] PHP Deprecated:  Required parameter $show_in_page follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:30:47 UTC] PHP Deprecated:  Required parameter $page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:30:47 UTC] PHP Deprecated:  Required parameter $display_in_cat follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:30:47 UTC] PHP Deprecated:  Required parameter $cat_page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:30:47 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:30:47 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:30:47 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:30:47 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:30:48 UTC] PHP Deprecated:  Required parameter $show_in_page follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:30:48 UTC] PHP Deprecated:  Required parameter $page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:30:48 UTC] PHP Deprecated:  Required parameter $display_in_cat follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:30:48 UTC] PHP Deprecated:  Required parameter $cat_page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:30:48 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:30:48 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:30:48 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:30:48 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:30:57 UTC] PHP Deprecated:  Required parameter $show_in_page follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:30:57 UTC] PHP Deprecated:  Required parameter $page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:30:57 UTC] PHP Deprecated:  Required parameter $display_in_cat follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:30:57 UTC] PHP Deprecated:  Required parameter $cat_page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:30:57 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:30:57 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:30:57 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:30:57 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:30:58 UTC] PHP Deprecated:  Required parameter $show_in_page follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:30:58 UTC] PHP Deprecated:  Required parameter $page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:30:58 UTC] PHP Deprecated:  Required parameter $display_in_cat follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:30:58 UTC] PHP Deprecated:  Required parameter $cat_page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:30:58 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:30:58 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:30:58 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:30:58 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:31:06 UTC] PHP Deprecated:  Required parameter $show_in_page follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:31:06 UTC] PHP Deprecated:  Required parameter $page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:31:06 UTC] PHP Deprecated:  Required parameter $display_in_cat follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:31:06 UTC] PHP Deprecated:  Required parameter $cat_page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:31:06 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:31:06 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:31:06 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
